"step_number","title","type","duration","duration_secs","week_label","week_datetime","week_date","week_heading","step_url","step_content"
"4.1","Learning outcomes for this week","Article","","","Week 4","2016-04-11","11 Apr","Week 4: Property law","https://www.futurelearn.com/courses/international-franchise-law/1/steps/75011","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>This week we will explore the critically important matter of property. Intellectual property is a key component of the franchisor&#8217;s offering, and some franchisors also have expansive real property interests. Property interests need legal protection so join us to find out what legal rights need protection, and what the experts recommend doing when the desired level of protection is not available.</p>
                  
                  <p>After participating in the learning activities for this week, you will be able to:</p>
                  
                  <blockquote>
                    <ul>
                      <li>Distinguish between personal property, real property and intellectual property.</li>
                      <li>Identify the important personal property considerations (including tangible and intangible property) in a target jurisdiction.</li>
                      <li>Identify the important real property considerations in a target jurisdiction.</li>
                      <li>Identify the important intellectual property considerations in a target jurisdiction.</li>
                      <li>Define what a trademark is and recognise its centrality to the franchise organisation model.</li>
                    </ul>
                  </blockquote>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"4.2","Case study scenario 4: Intellectual property","Video","03:15",195,"Week 4","2016-04-11","11 Apr","Week 4: Property law","https://www.futurelearn.com/courses/international-franchise-law/1/steps/74157","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6435157/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6435157/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"4.3","Case study: Property law","Discussion","","","Week 4","2016-04-11","11 Apr","Week 4: Property law","https://www.futurelearn.com/courses/international-franchise-law/1/steps/75012","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>In scenario 4, Brian and Michelle talk about the important property law considerations for expanding Force 10 Boat Valet overseas.</p>
                  
                  <p>They identify that there are two key areas of property law that they need to get right; intellectual property and tangible personal property. (Note: for other franchises real property is critically important.)</p>
                  
                  <blockquote>
                    <ul>
                      <li>
                        <p>Where would you find out about property laws that apply in your country?</p>
                      </li>
                      <li>
                        <p>Include the names of legislation and the type of property it covers.</p>
                      </li>
                    </ul>
                  </blockquote>
                  
                  <p>In your posts please start by naming your country.</p>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"4.4","Intellectual property","Video","03:30",210,"Week 4","2016-04-11","11 Apr","Week 4: Property law","https://www.futurelearn.com/courses/international-franchise-law/1/steps/74117","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6435498/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6435498/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"4.5","Check your understanding: Week 4","Quiz","","","Week 4","2016-04-11","11 Apr","Week 4: Property law","https://www.futurelearn.com/courses/international-franchise-law/1/steps/74118","[]"
"4.6","Protection of intellectual property","Video","01:59",119,"Week 4","2016-04-11","11 Apr","Week 4: Property law","https://www.futurelearn.com/courses/international-franchise-law/1/steps/74119","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6497038/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6497038/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"4.7","Poll","Exercise","","","Week 4","2016-04-11","11 Apr","Week 4: Property law","https://www.futurelearn.com/courses/international-franchise-law/1/steps/80736","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>In this activity we ask you think about trademark registrations and on what priority basis are they granted?</p>
                  
                  <p>Click on the &#8216;Launch&#8217; button to have your say.</p>
                </div>
                ]"
"4.8","Real and personal property","Video","03:18",198,"Week 4","2016-04-11","11 Apr","Week 4: Property law","https://www.futurelearn.com/courses/international-franchise-law/1/steps/74120","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6488326/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6488326/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"4.9","Real and personal property","Discussion","","","Week 4","2016-04-11","11 Apr","Week 4: Property law","https://www.futurelearn.com/courses/international-franchise-law/1/steps/74121","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>In this week we address aspects of property that are important in a franchise.</p>
                  
                  <p>Information about property is typically included in the franchise agreement and disclosure document.</p>
                  
                  <blockquote>
                    <ul>
                      <li>If your country requires pre-contract disclosure what does that process mandate about property rights and issues?</li>
                    </ul>
                  </blockquote>
                  
                  <p>In your posts please start by naming your country.</p>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"4.10","Guest legal experts: Intellectual property","Video","05:52",352,"Week 4","2016-04-11","11 Apr","Week 4: Property law","https://www.futurelearn.com/courses/international-franchise-law/1/steps/74122","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6435397/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6435397/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"4.11","Reflecting on property law","Discussion","","","Week 4","2016-04-11","11 Apr","Week 4: Property law","https://www.futurelearn.com/courses/international-franchise-law/1/steps/81084","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>On the previous step you heard from our expert lawyers. Here we encourage you to reflect and share your views on the following:</p>
                  
                  <blockquote>
                    <ul>
                      <li>
                        <p>How else might intellectual property rights be enforced other than through court action?</p>
                      </li>
                      <li>
                        <p>In what circumstances, do you think a franchisor might decide not to take legal action against someone wrongfully using their trademark?</p>
                      </li>
                    </ul>
                  </blockquote>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"4.12","Check your understanding: Week 4","Test","","","Week 4","2016-04-11","11 Apr","Week 4: Property law","https://www.futurelearn.com/courses/international-franchise-law/1/steps/74123","[]"
"4.13","Additional resources","Article","","","Week 4","2016-04-11","11 Apr","Week 4: Property law","https://www.futurelearn.com/courses/international-franchise-law/1/steps/74124","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>This is a list of optional resources for Week 4.</p>
                  
                  <h3 id=""open-access-resources"">Open access resources</h3>
                  
                  <p><strong>Useful websites and papers</strong></p>
                  
                  <ul>
                    <li>
                      <p><a href=""https://www.boip.int/wps/portal/site/home/!ut/p/a1/04_Sj9CPykssy0xPLMnMz0vMAfGjzOKdg5w8HZ0MHQ0MfJ3MDTx9Hb28_Xz8jC0CDPTD9aPwKrE0hiowwAEcDfQLsrMDAflWo0M!/dl5/d5/L2dBISEvZ0FBIS9nQSEh/&gt;"">Benelux Office for Intellectual Property</a></p>
                    </li>
                    <li>
                      <p>Emerson, RW. <a href=""http://papers.ssrn.com/sol3/papers.cfm?abstract_id=2705511"">&#8216;Franchise Encroachment&#8217;</a>, American Business Law Journal, Vol. 47, No. 2, p. 191-290, 2010.</p>
                    </li>
                    <li>
                      <p><a href=""http://www.ipaustralia.gov.au"">IP Australia, Australian Government</a></p>
                    </li>
                    <li>
                      <p><a href=""https://www.law.cornell.edu/copyright/cases/907_FSupp_1361.htm"">Religious Technology Center v. Netcom On-Line Communication Services, Inc. 907 F. Supp. 1361</a></p>
                    </li>
                    <li>
                      <p><a href=""http://www.wipo.int/madrid/en/"">World Intellectual Property Organization, Madrid Protocol</a></p>
                    </li>
                  </ul>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"5.1","Learning outcomes for this week","Article","","","Week 5","2016-04-18","18 Apr","Week 5: Dispute resolution","https://www.futurelearn.com/courses/international-franchise-law/1/steps/75010","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>In Week 5, Michelle and Brian recognise that disputes will arise in even the best relationships. Franchising is no exception. Disputes involving franchisors/master franchisees/area developers/franchisees/third parties can cost a business time, money and reputation. This week we&#8217;ll see how franchising disputes are managed from country to country. Our experts will add their valuable perspectives on what has worked for them. We&#8217;re keen to learn about what has, or has not worked for you too.</p>
                  
                  <p>By participating in the learning activities for this week, you will be able to</p>
                  
                  <blockquote>
                    <ul>
                      <li>Identify the common causes of dispute in the franchise relationship</li>
                      <li>Define what a choice of law clause is and its importance</li>
                      <li>Identify a range of alternative dispute resolution procedures</li>
                      <li>Define and differentiate between mediation and arbitration in a franchise context</li>
                      <li>Recognise the most appropriate form of dispute resolution</li>
                    </ul>
                  </blockquote>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"5.2","Case study scenario five: Dispute resolution","Video","02:54",174,"Week 5","2016-04-18","18 Apr","Week 5: Dispute resolution","https://www.futurelearn.com/courses/international-franchise-law/1/steps/73984","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6644722/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6644722/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"5.3","Case study: Dispute resolution","Discussion","","","Week 5","2016-04-18","18 Apr","Week 5: Dispute resolution","https://www.futurelearn.com/courses/international-franchise-law/1/steps/73985","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>It is important that dispute resolution procedures are outlined in the early stages of the franchise relationship. It is good practice to include a section on dispute resolution in the franchise agreement.</p>
                  
                  <blockquote>
                    <ul>
                      <li>
                        <p>Should a franchisor be able to require a franchisee to release the franchisor from future claims as a condition of the franchisor agreeing to the franchisee transferring its business?</p>
                      </li>
                      <li>
                        <p>What does the law in your country say about this?</p>
                      </li>
                    </ul>
                  </blockquote>
                  
                  <p>Please start by naming your country.</p>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"5.4","What causes franchise disputes?","Video","03:58",238,"Week 5","2016-04-18","18 Apr","Week 5: Dispute resolution","https://www.futurelearn.com/courses/international-franchise-law/1/steps/73986","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6435335/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6435335/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"5.5","Check your understanding: Week 5","Quiz","","","Week 5","2016-04-18","18 Apr","Week 5: Dispute resolution","https://www.futurelearn.com/courses/international-franchise-law/1/steps/73987","[]"
"5.6","How are disputes resolved?","Video","03:24",204,"Week 5","2016-04-18","18 Apr","Week 5: Dispute resolution","https://www.futurelearn.com/courses/international-franchise-law/1/steps/73988","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6435395/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6435395/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"5.7","Dispute resolution","Discussion","","","Week 5","2016-04-18","18 Apr","Week 5: Dispute resolution","https://www.futurelearn.com/courses/international-franchise-law/1/steps/74126","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>Throughout this module we have identified the key considerations in drafting a dispute resolution clause in the franchise agreement. However, before undertaking this task it is essential to understand any local laws that apply as these may influence the content of the clause.</p>
                  
                  <blockquote>
                    <ul>
                      <li>
                        <p>What is the usual way commercial disputes are resolved in your country?</p>
                      </li>
                      <li>
                        <p>Does this differ to how franchise disputes resolved?</p>
                      </li>
                    </ul>
                  </blockquote>
                  
                  <p>In your posts please start by naming your country.</p>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"5.8","Factors in dispute resolution","Video","02:49",169,"Week 5","2016-04-18","18 Apr","Week 5: Dispute resolution","https://www.futurelearn.com/courses/international-franchise-law/1/steps/73989","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6435406/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6435406/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"5.9","Poll","Exercise","","","Week 5","2016-04-18","18 Apr","Week 5: Dispute resolution","https://www.futurelearn.com/courses/international-franchise-law/1/steps/80752","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>In this activity, we ask you to think about the time and money required to resolve a dispute?</p>
                  
                  <p>Click on the &#8216;Launch&#8217; button to have your say.</p>
                </div>
                ]"
"5.10","Guest legal experts: Dispute resolution","Video","07:23",443,"Week 5","2016-04-18","18 Apr","Week 5: Dispute resolution","https://www.futurelearn.com/courses/international-franchise-law/1/steps/74102","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6435500/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6435500/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"5.11","Reflecting on dispute resolution","Discussion","","","Week 5","2016-04-18","18 Apr","Week 5: Dispute resolution","https://www.futurelearn.com/courses/international-franchise-law/1/steps/81085","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>On the previous step you heard from our expert lawyers on dispute resolution. Here we encourage you to reflect and share your thoughts and ideas on the following:</p>
                  
                  <blockquote>
                    <ul>
                      <li>
                        <p>What alternative dispute resolution systems exist for franchise disputes in your country?</p>
                      </li>
                      <li>
                        <p>What might be some other effective ways of resolving such disputes?</p>
                      </li>
                    </ul>
                  </blockquote>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"5.12","Check your understanding: Week 5","Test","","","Week 5","2016-04-18","18 Apr","Week 5: Dispute resolution","https://www.futurelearn.com/courses/international-franchise-law/1/steps/74104","[]"
"5.13","Additional resources","Article","","","Week 5","2016-04-18","18 Apr","Week 5: Dispute resolution","https://www.futurelearn.com/courses/international-franchise-law/1/steps/74105","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>This is a list of optional resources for Week 5.</p>
                  
                  <h3 id=""open-access-resources"">Open access resources</h3>
                  
                  <ul>
                    <li>
                      <p>Mark Abell, Michael R Daigle and Michael J Lockerby <a href=""http://www.franchise.org/sites/default/files/ek-pdfs/html_page/Avoiding-and-Managing-System-Wide-Litigation-in-International-Franchising_0.pdf"">&#8216;Avoiding and Managing System-Wide Litigation in International Franchising&#8217;</a> (paper presented at the 26th Annual IBA/IFA joint conference, Washington DC, 19 May 2010).</p>
                    </li>
                    <li>
                      <p><a href=""http://go.adr.org/commercialrules"">American Arbitration Association</a> for revised Commercial Arbitration Rules.</p>
                    </li>
                    <li>
                      <p>Christopher R Drahozal and Quentin R. Wittrock, [&#8216;Franchising, Arbitration, and the Future of the Class Action&#8217;] (2009) 3 Entrepreneurial Business Law Journal, 275.</p>
                    </li>
                    <li>
                      <p>Robert W. Emerson and Jason R. Parnell <a href=""http://papers.ssrn.com/sol3/papers.cfm?abstract_id=2705476"">&#8216;Franchise Hostages: Fast Food, God, and Politics&#8217;</a> (2014) 19 (353) Journal of Law and Politics, 353-396.</p>
                    </li>
                    <li>
                      <p>Robert W. Emerson, <a href=""http://papers.ssrn.com/sol3/papers.cfm?abstract_id=2668403"">&#8216;Franchise Goodwill: Take a Sad Song and Make It Better&#8217;</a>University of Michigan Journal of Law Reform, Vol. 46, No. 2, p. 350-416, Winter 2013.</p>
                    </li>
                    <li>
                      <p>Evelyne Friedel and Gr&#233;goire Toulouse, 29 February 2016 Taylor Wessing <a href=""http://france.taylorwessing.com/en/alerte-droit-de-la-consommation"">&#8216;Consumer Law Alert&#8217;.</a></p>
                    </li>
                    <li>
                      <p>Paul Jones, Christopher Nowak,  Karen Satterlee and Frank Zaid, <a href=""http://www.jonesco-law.ca/89/files/pdfs/PFR%20-%20International%20Paper%2003apr08%20Final.pdf"">&#8216;Enforcing international agreements; non-litigation issues&#8217;</a> (Paper presented at the International Franchise Association 41st Annual legal Symposium, Washington DC, 8 May 2008).</p>
                    </li>
                    <li>
                      <p>Arturs Kalnins, <a href=""http://works.bepress.com/arturs_kalnins/13/"">&#8216;Biting off More than they can Chew: Unfulfilled Development Commitments in International Master Franchising Ventures&#8217;</a> (2005) 5(12) Cornell Hospitality Report, 6-14.</p>
                    </li>
                    <li>
                      <p>Robert D Winsor, Chris Manolis, Patrick J Kaufmann and Vishal Kashyap, <a href=""https://www.franchise.edu.au/__data/assets/pdf_file/0011/771095/Manifest-conflict-in-franchise-systems-and-the-impact-of-residual-conflict_Winsor-Manolis-Kaufmann-Kashyap.pdf"">Manifest Conflict In Franchise Systems and The Impact Of Residual Conflict,</a> (Presented at the 25th Annual International Society of Franchising Conference Boston University, Boston, Massachusetts, U.S.A. June 16-18, 2011)</p>
                    </li>
                    <li>
                      <p>Taylor Wessing, <a href=""http://france.taylorwessing.com/en/franchise-distribution-networks-alert-february-2016"">&#8216;FRENCH REFORM OF CONTRACT LAW: A first analysis of the impact of the reform on franchise and distribution networks&#8217;</a>, February 2016.</p>
                    </li>
                  </ul>
                  
                  <h3 id=""non-open-access-resources"">Non-open access resources</h3>
                  
                  <p><strong>PLEASE NOTE: The following resources are paid resources and are completely optional. They are not required for completion of this course. These are available on payment of the fee, buying the publication, or via subscription.</strong></p>
                  
                  <ul>
                    <li>
                      <p>Gillian K Hadfield, <a href=""http://www.jstor.org/stable/1228908?seq=1#page_scan_tab_contents"">&#8216;Problematic Relations: Franchising and the Law of Incomplete Contracts&#8217;</a> Stanford Law Review (1990) 42(4) 927.</p>
                    </li>
                    <li>
                      <p>Julia A Martin, <a href=""http://www.jstor.org/stable/1229340"">&#8216;Arbitrating in the Alps Rather Than Litigating in Los Angeles: The Advantages of International Intellectual Property-Specific Alternative Dispute Resolution&#8217;</a> (1997) 49(4) Stanford Law Review 917.</p>
                    </li>
                  </ul>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"6.1","Learning outcomes for this week","Article","","","Week 6","2016-04-25","25 Apr","Week 6: Franchisor exit and the future of franchising","https://www.futurelearn.com/courses/international-franchise-law/1/steps/75009","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>After participating in this week&#8217;s learning activities, you will be able to:</p>
                  
                  <blockquote>
                    <ul>
                      <li>Identify a range of franchisor exit strategies.</li>
                      <li>Identify the most appropriate exit strategy depending on the franchisor&#8217;s circumstances.</li>
                      <li>Recognise future challenges for the franchise model</li>
                      <li>Explore emerging new applications of the franchise model</li>
                    </ul>
                  </blockquote>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"6.2","Case study scenario 6: The future of franchising","Video","02:20",140,"Week 6","2016-04-25","25 Apr","Week 6: Franchisor exit and the future of franchising","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72729","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6435223/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6435223/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"6.3","Example(s) of social franchising","Discussion","","","Week 6","2016-04-25","25 Apr","Week 6: Franchisor exit and the future of franchising","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72725","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>Social franchising, the application of the franchise business model to achieve socially beneficial ends rather than profit motives, is an increasingly popular method of doing business.</p>
                  
                  <blockquote>
                    <p>Discussion</p>
                  
                    <p>What example(s) of social franchising are you aware of?</p>
                  </blockquote>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"6.4","Exit strategies","Video","03:10",190,"Week 6","2016-04-25","25 Apr","Week 6: Franchisor exit and the future of franchising","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72728","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6435256/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6435256/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"6.5","Check your understanding: Week 6","Quiz","","","Week 6","2016-04-25","25 Apr","Week 6: Franchisor exit and the future of franchising","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72730","[]"
"6.6","Future of franchising","Video","01:39",99,"Week 6","2016-04-25","25 Apr","Week 6: Franchisor exit and the future of franchising","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72732","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6435295/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6435295/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"6.7","Poll","Exercise","","","Week 6","2016-04-25","25 Apr","Week 6: Franchisor exit and the future of franchising","https://www.futurelearn.com/courses/international-franchise-law/1/steps/80753","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>We ask you to imagine you are a franchisee and complete the activity.</p>
                  
                  <p>Click on the &#8216;Launch&#8217; button to have your say.</p>
                </div>
                ]"
"6.8","Guest experts video: The future of franchising","Video","06:28",388,"Week 6","2016-04-25","25 Apr","Week 6: Franchisor exit and the future of franchising","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72733","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6497086/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6497086/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"6.9","Reflecting on the future","Discussion","","","Week 6","2016-04-25","25 Apr","Week 6: Franchisor exit and the future of franchising","https://www.futurelearn.com/courses/international-franchise-law/1/steps/81086","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>In this last week, we ask you to share your understanding of:</p>
                  
                  <blockquote>
                    <ul>
                      <li>
                        <p>What social franchising initiatives exist in your country?</p>
                      </li>
                      <li>
                        <p>What benefits do they bring to the franchisors?</p>
                      </li>
                      <li>
                        <p>What benefits do they bring to the franchisees?</p>
                      </li>
                      <li>
                        <p>What benefits do they bring to the people?</p>
                      </li>
                    </ul>
                  </blockquote>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"6.10","Check your understanding: Week 6","Test","","","Week 6","2016-04-25","25 Apr","Week 6: Franchisor exit and the future of franchising","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72812","[]"
