"step_number","title","type","duration","duration_secs","week_label","week_datetime","week_date","week_heading","step_url","step_content"
"4.4","Metabolic rate and Kleiber's law","Article","","","Week 4","2016-09-12","12 Sep","Week 4: Allometry, why big animals live longer, and beyond","https://www.futurelearn.com/courses/maths-power-laws/1/steps/86559","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Metabolic rate and Kleiber's law
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-power-laws/1/steps/86559/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">13 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.5","Allometry and the Fiddler crab's claw","Article","","","Week 4","2016-09-12","12 Sep","Week 4: Allometry, why big animals live longer, and beyond","https://www.futurelearn.com/courses/maths-power-laws/1/steps/86560","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Allometry and the Fiddler crab's claw
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-power-laws/1/steps/86560/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">7 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.6","Lifespans and heartbeats","Quiz","","","Week 4","2016-09-12","12 Sep","Week 4: Allometry, why big animals live longer, and beyond","https://www.futurelearn.com/courses/maths-power-laws/1/steps/86561","[]"
"4.7","Beyond power and polynomial relations","Video","04:30",270,"Week 4","2016-09-12","12 Sep","Week 4: Allometry, why big animals live longer, and beyond","https://www.futurelearn.com/courses/maths-power-laws/1/steps/86562","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/5318210/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/5318210/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"4.8","Kepler's Third Law: the law of harmonies","Article","","","Week 4","2016-09-12","12 Sep","Week 4: Allometry, why big animals live longer, and beyond","https://www.futurelearn.com/courses/maths-power-laws/1/steps/86563","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Kepler's Third Law: the law of harmonies
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-power-laws/1/steps/86563/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">29 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.9","Gravitation and Newton's inverse square law","Article","","","Week 4","2016-09-12","12 Sep","Week 4: Allometry, why big animals live longer, and beyond","https://www.futurelearn.com/courses/maths-power-laws/1/steps/86564","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Gravitation and Newton's inverse square law
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-power-laws/1/steps/86564/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">19 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.10","Steiner's regions of space problem","Article","","","Week 4","2016-09-12","12 Sep","Week 4: Allometry, why big animals live longer, and beyond","https://www.futurelearn.com/courses/maths-power-laws/1/steps/86565","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Steiner's regions of space problem
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-power-laws/1/steps/86565/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">18 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.11","Trees and Cayley's formula","Article","","","Week 4","2016-09-12","12 Sep","Week 4: Allometry, why big animals live longer, and beyond","https://www.futurelearn.com/courses/maths-power-laws/1/steps/86566","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Trees and Cayley's formula
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-power-laws/1/steps/86566/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">8 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.12","Beyond power laws and polynomial relations","Quiz","","","Week 4","2016-09-12","12 Sep","Week 4: Allometry, why big animals live longer, and beyond","https://www.futurelearn.com/courses/maths-power-laws/1/steps/86567","[]"
"4.13","Allometry and why big animals live longer and beyond summary","Discussion","","","Week 4","2016-09-12","12 Sep","Week 4: Allometry, why big animals live longer, and beyond","https://www.futurelearn.com/courses/maths-power-laws/1/steps/86568","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Allometry and why big animals live longer and beyond summary
                    
                  </h1>
                </div>
                ]"
"4.14","Allometry, why big animals live longer and beyond","Test","","","Week 4","2016-09-12","12 Sep","Week 4: Allometry, why big animals live longer, and beyond","https://www.futurelearn.com/courses/maths-power-laws/1/steps/86569","[]"
"4.15","Credits and thanks","Article","","","Week 4","2016-09-12","12 Sep","Week 4: Allometry, why big animals live longer, and beyond","https://www.futurelearn.com/courses/maths-power-laws/1/steps/86570","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Credits and thanks
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-power-laws/1/steps/86570/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">63 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
