learner_id,enrolled_at,unenrolled_at,role,fully_participated_at,purchased_statement_at,gender,country,age_range,highest_education_level,employment_status,employment_area,detected_country
bc1b3970-f8bb-4b6b-a067-7bc5ff58a149,2017-04-24 17:57:07 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TR
a3a4d6ed-7a4b-40ab-805c-8d9fb3277ba5,2017-04-24 16:21:50 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
cfd37261-d53c-41e2-a455-987299f6a694,2017-04-24 15:16:11 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NZ
fc3880a9-0e98-4d3e-b4fc-07714ea35ac8,2017-04-24 15:43:01 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,EG
7004fbba-f22e-4fdd-83ca-1a80082647a5,2017-04-24 17:24:10 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,RO
6f7604fb-0107-4ac9-b43b-d35e670eecae,2017-04-23 22:59:10 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
6fc70395-e4a3-45cb-b71a-f1a790c55e4e,2017-04-23 22:10:56 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,DZ
831a785e-e4fa-4873-b29f-d6488f074cd8,2017-04-23 18:45:19 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
237e9b88-8371-4f5e-af22-fd2d17bebf0d,2017-04-23 16:20:14 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
02e51e2f-806e-483b-9890-61e873ebc9c5,2017-04-23 15:45:54 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
56a69137-5b96-497f-acc2-4c514ff10ab4,2017-04-23 15:27:54 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
eb982920-17c5-41c1-aa5b-4dd37c70958c,2017-04-23 15:25:33 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PH
f40463cb-6223-495e-aaf5-35267d697b3c,2017-04-23 15:22:08 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
96d37199-d20d-44fe-9515-64548c604c79,2017-04-23 15:16:35 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CA
2e6e16dc-d175-4782-bfce-cd47c2922759,2017-04-23 15:00:19 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
0e85168a-37c0-4e30-bd0a-972cf1438bb7,2017-04-23 14:27:06 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
9d1e41dc-d77f-4bf7-8f48-43f2ae038dfa,2017-04-23 14:09:39 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
6aebdce1-62e9-41c5-b353-84aa9b00beb6,2017-04-23 14:04:33 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
d247b6d0-0ea1-4e5e-a9fc-74d4382e1c51,2017-04-23 14:03:56 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
2ace6436-1522-437c-be4d-35668aeb1f86,2017-04-22 16:59:02 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
4f9cc71c-360f-4694-9a79-28c5c85ede0c,2017-04-22 16:57:47 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
d980b59b-2d74-4fbd-8525-c0360bde773a,2017-04-22 16:56:52 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
2faba5bc-9ba3-4dcd-b93f-5735ac744244,2017-04-22 16:56:29 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
2def4334-8228-4c2d-82b7-1626019d3809,2017-04-22 16:56:25 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MY
38579d51-f3f0-4f3c-ba1d-0620947276ba,2017-04-22 16:49:00 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,DE
dfeec013-dc38-4239-8a74-639e9942b24d,2017-04-22 16:40:51 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
c579322b-6835-4cb3-9d88-1ccfe75e95f0,2017-04-22 16:30:14 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TR
dad3f2a8-0ff8-44d1-8968-2a3bc7e89ba1,2017-04-22 16:29:41 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CA
e6e143ac-2be8-4ac1-8596-a98fe1ea5fad,2017-04-22 16:21:41 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
3a70f41a-5c75-4c20-a16b-66e7851e9af3,2017-04-22 16:19:52 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CA
8afd06b1-ba26-4566-a3a2-5a82fa13511f,2017-04-22 16:13:23 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
4472ad87-fd49-4ba6-a4cc-c8c49248e7bb,2017-04-22 16:10:04 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PH
efe5bcf5-9efc-4a3b-8544-b5aa66154b07,2017-04-22 16:07:04 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PH
63ed452b-732b-423a-8112-5aad840da645,2017-04-22 16:02:25 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
c60d0535-09dc-4d2a-813f-924489686fe4,2017-04-22 15:58:00 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
9a7b09e8-380d-46c1-bfef-7175abbe4ccc,2017-04-22 15:55:35 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PH
4b836e2c-16cd-4c20-bd75-71fade1ca6e4,2017-04-22 15:54:23 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CL
ecbb9cd5-80c9-42f0-8c42-53727439acc7,2017-04-22 15:48:42 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
b89edff7-7e99-477f-9b37-b7a01189ebbb,2017-04-22 15:40:52 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,SA
a247e9d3-d849-4741-9dd9-593184a8a4d7,2017-04-22 15:38:22 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
bb024b5c-93df-46f8-9201-ed3d7c4f3e00,2017-04-22 15:32:30 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CY
aa50629c-6b69-44b8-b9b2-f0239a3de80a,2017-04-22 15:30:26 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
81c5b5d5-bb4f-4d5b-b32f-4acbba1c8f67,2017-04-22 15:29:41 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
0797d331-866b-4ced-a493-088fd4935534,2017-04-22 15:27:21 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
2d8332ce-e4c1-4003-a91b-d10e02e7f391,2017-04-22 14:57:52 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
264b3187-6371-4f6f-b145-f368ae6b2a3a,2017-04-22 14:50:12 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
cfc6608e-c1d0-4201-9a0a-2bd5eb80d8e9,2017-04-22 14:44:19 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,KH
7d5e3fde-daba-489f-8ea6-1980dff67424,2017-04-22 14:39:35 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
f929ff10-a569-4730-807b-f8d01f0f96bf,2017-04-22 14:36:58 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ID
bb8ca31c-4e5e-4adc-a03c-36908bf49b1f,2017-04-22 14:27:10 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
45eb86ed-b537-40ea-a48b-ed85f26567ff,2017-04-22 14:26:15 UTC,2017-05-09 00:55:05 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
b30f9cb2-a02a-4264-8a66-7a44c4b41d5b,2017-04-22 14:23:50 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
e7c78322-09bf-4773-9b1f-d5cb347dbab5,2017-04-22 14:20:25 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
66b1bd93-07ca-4fc6-a964-3a68b1984bfa,2017-04-22 14:20:00 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
fc284133-e12f-4bb8-ae47-6408d68897c3,2017-04-22 14:17:33 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MX
0440b8a6-efb8-4d49-91d2-1bcc0ebd2c8d,2017-04-22 14:14:20 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
be39d299-c822-428b-91af-48e0431b7a6e,2017-04-22 14:13:31 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
455f6ceb-e39b-4de9-af43-3a6fa60bfda6,2017-04-22 14:05:51 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NO
fdddc978-ab6a-4a82-bb28-5fb8f64b334f,2017-04-22 13:59:57 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PH
e3793c87-f457-4c04-a18d-b4af0d2cd71c,2017-04-22 13:59:14 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
98ef7162-d24a-4119-9d9b-9de347906e24,2017-04-22 13:53:01 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PK
b9a31a80-0a5a-4fd9-995a-380de61890ae,2017-04-22 13:52:30 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
17fe965a-4958-4e35-9b39-88c52bb03fa8,2017-04-22 13:43:26 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PH
4e0f4c20-c0d2-47bb-a570-3d809d3211b8,2017-04-22 13:42:03 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
17c6beb3-c0ce-4d6b-bdb0-d9d2b6f43dc8,2017-04-22 13:39:56 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ZA
056c93c3-f148-49c1-832a-ea2d54676a70,2017-04-22 13:38:18 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
1a9dc8d2-c2a6-46c7-af63-f04f5c3b73ff,2017-04-22 13:37:47 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
51529cc1-2241-4170-9eec-afa6bd0a0986,2017-04-22 13:34:39 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
526e82d5-ee79-4831-ae71-8f8edb6e82a3,2017-04-22 13:33:42 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
47eaa75b-2e6f-4320-8c81-c4bf139c1340,2017-04-22 13:30:05 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,HR
d36a47ad-7655-4a70-8aeb-bfbd14b1495f,2017-04-22 13:27:57 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
1259e558-cf2a-4e33-a45f-5d907b4475f2,2017-04-22 13:26:45 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PH
1daf839a-9dc3-4f93-95ea-0e146f6f6c9c,2017-04-22 13:23:35 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
07139913-3dfd-4382-ba9e-1140d86910d9,2017-04-22 13:22:28 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
52ffc7ef-eff6-430b-9ec3-aba7f645615c,2017-04-22 13:22:20 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,UA
4e59471b-0752-4c04-bb27-8db0ea6cc765,2017-04-22 13:17:10 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AE
fbf7f364-bbeb-40dc-acc4-2f7ac7402956,2017-04-22 13:12:48 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
545152e2-edf9-463b-a608-2c4e06b0d54b,2017-04-22 13:11:17 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
7d332bcb-9257-466c-aa1c-52ea7c189318,2017-04-22 13:09:40 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
fce2762f-c2f1-4037-9e43-f4f9c374afe4,2017-04-22 13:07:41 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
854ec9df-446a-4ba4-b9ef-5c5b9c3ad0bb,2017-04-22 13:04:39 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NO
4cba1b54-1b6a-4ac9-818f-6182d9ce69f5,2017-04-22 12:59:31 UTC,,learner,,2017-04-22 13:02:44 UTC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
7275b145-a0e9-4230-9591-5ad171a3c56e,2017-04-22 12:55:26 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
6ea26b05-a913-4389-848f-61db2629e9df,2017-04-22 12:54:25 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
3ccee158-740d-4072-8c14-a56dce8ded09,2017-04-22 12:52:54 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
1e36ef6f-9c75-4c07-9a40-a2682acae3f1,2017-04-22 12:51:06 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
e4ea8503-3548-4312-ab98-38e3b2cb6670,2017-04-22 12:50:31 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
f10b3474-fbe7-4dc8-9ea6-eaf3868ac79c,2017-04-22 12:48:49 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
e1332c4e-26a5-43ba-84bf-6c5e85a169ce,2017-04-22 12:42:17 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,RS
cb997cdf-1013-4b3d-be2d-e2c841747753,2017-04-22 12:34:09 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
4c09b998-9b81-4da4-8297-f1681a9a2bf4,2017-04-22 12:27:43 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NG
94a098db-f130-4183-8735-7731be049836,2017-04-22 12:23:06 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
32251d39-b049-4ecd-8be9-a752a2c509d2,2017-04-22 12:20:12 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
0ee6cf50-5e86-4fb4-a875-fcbfe4aa0de8,2017-04-22 12:15:22 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
8c2323c5-946f-45eb-a8cf-9a14782af7c3,2017-04-22 12:14:04 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,SA
cd63f414-b2b2-4a99-ae2e-ec12cfcc883f,2017-04-22 12:11:22 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,UG
4fb1399e-c997-4911-8e6f-05f10141d7e7,2017-04-22 12:10:06 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CA
b7fd5455-6a58-4d7a-be63-93e4feb7bf7a,2017-04-22 12:09:37 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
0c0956ac-4e52-4649-8eb1-c1fff438f07f,2017-04-22 12:05:01 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
24aae5c0-7f65-41c3-814a-d9f25e19d0a6,2017-04-22 12:04:47 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
9fd65908-ecf3-4d06-a2dc-03590971e10b,2017-04-22 11:48:50 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
357c2e72-c4c0-4589-aa1a-52a30679a807,2017-04-22 11:48:39 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,HK
22498403-6eab-4dcb-a299-987747308067,2017-04-22 11:47:53 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
fc7093d7-5cba-4265-93cf-e50e593330bf,2017-04-22 11:38:06 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GE
103009e3-8800-4d5f-870f-133d63a24c83,2017-04-22 11:35:14 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
6b216932-50a7-400d-aafc-58b9ad7afd8f,2017-04-22 11:33:14 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
8ddfb233-0ed5-40c7-b192-a34b5755465e,2017-04-22 12:01:48 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
f8567539-973c-43b7-8176-6708fd9bc980,2017-04-22 11:31:23 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,VE
5a2cb943-3ef4-42b4-a67b-2fe68b5cc4bf,2017-04-22 11:21:25 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
27ed60f9-2f12-4848-8375-acee626c0cb0,2017-04-22 11:11:04 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
6cb51464-040f-4b9b-8005-280bf3689dab,2017-04-22 11:09:13 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
cc6d286e-d433-4ec2-86b3-2c0d3f445eab,2017-04-22 11:08:04 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ET
7da6cca5-44e2-425b-b815-0c950ebbfc7e,2017-04-22 11:07:56 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NP
90109d86-4b9e-4c55-8edf-de15cfe44e18,2017-04-22 11:06:13 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IT
fde9af82-5411-4d82-9b92-771b8550dee0,2017-04-22 11:12:26 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
d8e5484e-b142-42f7-a2cf-0ca00d0c7e9c,2017-04-22 11:04:28 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
bc6e53a6-f454-4058-89e6-b0fb78c35b97,2017-04-22 10:59:47 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PH
b312da2e-5f22-4e7b-b00d-4a5f3122c910,2017-04-22 10:59:35 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IE
edce210b-0eb6-43fd-868f-f066bdc3d9a5,2017-04-22 10:39:43 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
f739c7bf-be00-4d88-b9f4-ea04a7aaa497,2017-04-22 10:33:09 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
4474c31f-a80f-4763-8a08-842dd252196d,2017-04-22 10:31:45 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PE
8fe5abd7-8bda-41c3-a800-813abc767ed8,2017-04-22 10:31:05 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PK
a88083f8-d275-4b1f-96eb-a52a1bf35705,2017-04-22 10:30:06 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
95117547-ae09-4f8f-8927-f5aa3d475730,2017-04-22 10:29:43 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
8de800c0-1580-4314-97b2-1adabad78398,2017-04-22 10:24:52 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
81f54bf2-c8b5-473b-a289-db3d6f6f04e5,2017-04-22 10:22:37 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
c7e5db73-6fc8-4ca1-b474-0cbd8bbd911c,2017-04-22 10:19:51 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
f3b8a629-8110-4a6c-a58f-e502447cb18a,2017-04-22 10:16:13 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,LK
656ec3ed-9beb-4d11-97fb-d85d85382a64,2017-04-22 10:14:51 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
7ffbc9e6-11f5-4f3f-b0a4-d6d654af3929,2017-04-22 10:11:44 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
aaa835a2-d01f-4920-ba6a-01fa0aac2d1a,2017-04-22 10:07:38 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
b2bfaf52-bbe2-4d95-a065-a44bb26d2ae6,2017-04-22 09:56:40 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PK
76fad11f-210c-483c-aab6-7fc82d7db294,2017-04-22 09:55:33 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
0254fd1a-fbca-4bf5-aa62-db19886a9531,2017-04-22 09:54:45 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,EE
cfe842b8-f05b-47f1-be03-17b821286f06,2017-04-22 09:52:39 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
b6415b4e-e015-4cbf-8d06-7d0a499d52a2,2017-04-22 09:52:32 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
cbb8f3c4-46fd-4a34-ba04-e2bfad9d8214,2017-04-22 09:52:31 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
975d81cf-9eb0-4077-b4f0-803569a362d8,2017-04-22 09:42:01 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AE
52a048aa-1949-42fe-a628-abe63729f4e6,2017-04-22 09:34:34 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
ec2d85e3-4e70-482e-a27e-96697825222a,2017-04-22 09:29:29 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
9587c2da-9a8c-46b4-8565-01bf0480fc51,2017-04-22 09:26:00 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
5b404e9f-b315-4b32-b48d-0eaa97a09dfc,2017-04-22 09:21:43 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
54bc96d6-8a80-4fca-a7f4-da3f61db7668,2017-04-22 09:15:42 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
f6c80a0d-329b-4b46-95f6-3b4415847204,2017-04-22 09:14:15 UTC,2017-04-22 09:17:07 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,VN
a921af1c-2354-42bd-966f-0b32f9aba1e0,2017-04-22 09:13:50 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FI
cf72f37f-87cc-4d56-960a-51243b70ed56,2017-04-22 09:11:47 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
8f53ef9c-02cd-4f41-b756-ee5f2257bc0d,2017-04-22 09:09:21 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
72667e78-2372-4f37-b62f-18b4e6cebf2d,2017-04-22 09:04:43 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
7af0cf74-da04-45a1-a1ca-cb6370d497ce,2017-04-22 09:02:56 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
7b7291b8-f5a4-42e9-acf0-60887e43e6cd,2017-04-22 09:01:48 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,DE
f37f7631-622c-4867-92ab-bda8bb8ea340,2017-04-22 08:59:38 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
09489fae-833e-4ccb-a8ae-935ee8810024,2017-04-22 08:59:37 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PL
d658dfcf-7e66-48e9-82d6-21b2dc758cfc,2017-04-22 08:59:37 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
eb4e001e-d0f0-46d0-a9d8-971ef4d2ab81,2017-04-22 08:58:14 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
111179cb-206a-4e00-a7ce-51ec9877694b,2017-04-22 08:56:25 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CA
c3344220-fbbd-40cd-a729-c0e6d4eb4636,2017-04-22 08:56:09 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
e2976ed3-e5ef-4155-851f-945c904e2d87,2017-04-22 08:56:07 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,RS
5422903d-6e66-4cbe-a0b8-dcd5a4d4c95c,2017-04-22 08:55:19 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
ad219e66-1c1f-4c3c-b736-946f3825eb50,2017-04-22 08:55:12 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
2344f214-0bd1-44ff-b93b-500ea95d4283,2017-04-22 08:54:51 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PK
1fd6be74-fd88-4063-b3f5-dc79eefa4d12,2017-04-22 08:54:46 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PH
78d95ff9-aaf6-4628-84ac-2c5a34e53734,2017-04-22 08:54:26 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,VN
b2d3ed3b-dd31-4f03-8e1e-baad986114ed,2017-04-22 08:53:59 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
0717aaf9-9bbb-4717-8865-5ea1eb6ca547,2017-04-22 08:53:19 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AL
6ec09b83-3309-40db-9690-871befb19975,2017-04-22 08:52:23 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
0c23b768-193f-488b-9b16-b156ae99e206,2017-04-21 10:22:18 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
